PurchaseOrderID,OrderDate,SupplierID,StoreID,ProductID,OrderedQuantity,ReceivedQuantity,UnitCost,ExpectedDeliveryDate,ActualDeliveryDate,Status
PO2025008177,2025-01-31,SUP048,STR001,PRD00454,185,185,182.3,2025-02-13,2025-02-13,Completed
PO2025008178,2025-10-12,SUP021,STR003,PRD00367,372,0,246.78,2025-10-25,,Cancelled
PO2025008179,2025-05-12,SUP025,STR034,PRD00240,62,62,7390.73,2025-05-28,2025-05-29,Completed
PO2025008180,2025-12-07,SUP040,STR020,PRD00565,395,395,61.48,2025-12-20,2025-12-20,Completed
PO2025008181,2025-05-26,SUP056,STR030,PRD00067,139,139,2694.72,2025-06-16,2025-06-14,Completed
PO2025008182,2025-05-22,SUP058,STR035,PRD00885,143,143,1253.39,2025-06-05,2025-06-04,Completed
PO2025008183,2025-06-24,SUP016,STR014,PRD00317,138,138,799.47,2025-07-09,2025-07-09,Completed
PO2025008184,2025-09-24,SUP029,STR023,PRD00869,180,180,2366.4,2025-10-12,2025-10-13,Completed
PO2025008185,2025-04-08,SUP013,STR038,PRD01149,170,170,2334.77,2025-04-18,2025-04-19,Completed
PO2025008186,2025-01-15,SUP004,STR038,PRD01147,49,49,3863.28,2025-01-26,2025-01-24,Completed
PO2025008187,2025-05-03,SUP028,STR039,PRD00152,48,44,5421.82,2025-05-13,2025-05-27,Delayed
PO2025008188,2025-08-11,SUP057,STR004,PRD00159,36,36,3676.52,2025-08-17,2025-08-15,Completed
PO2025008189,2025-06-19,SUP019,STR021,PRD00980,163,163,362.26,2025-06-25,2025-06-24,Completed
PO2025008190,2025-10-14,SUP038,STR016,PRD00573,234,234,26.95,2025-10-25,2025-10-24,Completed
PO2025008191,2025-01-09,SUP034,STR032,PRD00686,164,164,2113.83,2025-01-22,2025-01-21,Completed
PO2025008192,2025-09-30,SUP052,STR024,PRD00252,42,42,7523.25,2025-10-07,2025-10-06,Completed
PO2025008193,2025-11-12,SUP047,STR019,PRD00631,152,152,419.46,2025-11-19,2025-11-18,Completed
PO2025008194,2025-12-26,SUP019,STR012,PRD00733,151,0,2186.97,2026-01-01,,In-Transit
PO2025008195,2025-11-09,SUP048,STR022,PRD00287,332,332,274.34,2025-11-22,2025-11-21,Completed
PO2025008196,2025-12-02,SUP015,STR035,PRD00701,61,61,3063.26,2025-12-07,2025-12-07,Completed
PO2025008197,2025-08-07,SUP016,STR028,PRD00616,365,365,314.13,2025-08-22,2025-08-23,Completed
PO2025008198,2025-05-08,SUP001,STR024,PRD00475,173,173,568.96,2025-05-14,2025-05-14,Completed
PO2025008199,2025-12-22,SUP032,STR018,PRD00095,47,0,13913.8,2026-01-01,,In-Transit
PO2025008200,2025-12-07,SUP042,STR034,PRD01017,171,171,591.69,2025-12-25,2025-12-25,Completed
PO2025008201,2025-06-21,SUP048,STR002,PRD00224,63,63,3440.61,2025-07-04,2025-07-02,Completed
PO2025008202,2025-06-12,SUP021,STR006,PRD01077,59,59,3493.39,2025-06-25,2025-06-26,Completed
PO2025008203,2025-01-22,SUP032,STR031,PRD00240,62,62,7390.73,2025-02-01,2025-02-09,Delayed
PO2025008204,2025-06-27,SUP011,STR021,PRD00671,166,166,208.01,2025-07-13,2025-07-13,Completed
PO2025008205,2025-09-10,SUP056,STR035,PRD00512,212,212,115.8,2025-10-01,2025-10-01,Completed
PO2025008206,2025-12-04,SUP006,STR008,PRD00684,148,148,2465.54,2025-12-09,2025-12-07,Completed
PO2025008207,2025-07-18,SUP019,STR006,PRD00772,179,179,659.49,2025-07-24,2025-07-27,Delayed
PO2025008208,2025-12-22,SUP050,STR019,PRD00321,117,0,715.49,2025-12-26,,In-Transit
PO2025008209,2025-09-06,SUP027,STR037,PRD00634,266,266,298.96,2025-09-25,2025-09-24,Completed
PO2025008210,2025-10-18,SUP060,STR022,PRD00822,148,0,2399.9,2025-11-03,,Cancelled
PO2025008211,2025-11-13,SUP018,STR020,PRD00456,382,382,169.99,2025-11-29,2025-11-28,Completed
PO2025008212,2025-04-14,SUP008,STR009,PRD00625,371,371,432.91,2025-04-28,2025-04-26,Completed
PO2025008213,2025-06-10,SUP014,STR017,PRD00069,64,0,7701.34,2025-06-20,,Cancelled
PO2025008214,2025-01-05,SUP058,STR016,PRD01155,25,25,3660.91,2025-01-19,2025-01-17,Completed
PO2025008215,2025-11-28,SUP031,STR039,PRD01091,97,97,2808.85,2025-12-05,2025-12-06,Completed
PO2025008216,2025-10-09,SUP046,STR023,PRD00430,395,395,108.7,2025-10-24,2025-10-24,Completed
PO2025008217,2025-08-31,SUP019,STR032,PRD01019,382,382,489.75,2025-09-06,2025-09-05,Completed
PO2025008218,2025-06-16,SUP016,STR019,PRD00341,124,124,605.56,2025-07-01,2025-06-29,Completed
PO2025008219,2025-01-22,SUP009,STR002,PRD00959,324,324,402.69,2025-02-01,2025-02-07,Delayed
PO2025008220,2025-09-19,SUP042,STR007,PRD01056,287,287,302.01,2025-10-07,2025-10-08,Completed
PO2025008221,2025-12-09,SUP046,STR026,PRD01058,251,251,145.02,2025-12-24,2025-12-24,Completed
PO2025008222,2025-12-20,SUP045,STR007,PRD00981,177,0,54.24,2025-12-28,,In-Transit
PO2025008223,2025-03-18,SUP045,STR028,PRD00501,114,114,547.35,2025-03-26,2025-03-26,Completed
PO2025008224,2025-02-09,SUP010,STR006,PRD00064,137,137,1830.7,2025-02-16,2025-02-16,Completed
PO2025008225,2025-10-14,SUP001,STR040,PRD00447,265,265,355.66,2025-10-20,2025-10-19,Completed
PO2025008226,2025-04-09,SUP028,STR009,PRD00939,265,265,242.34,2025-04-19,2025-04-18,Completed
PO2025008227,2025-12-18,SUP006,STR009,PRD00048,29,0,18297.1,2025-12-23,,In-Transit
PO2025008228,2025-11-06,SUP044,STR016,PRD00882,94,94,2187.93,2025-11-22,2025-11-22,Completed
PO2025008229,2025-09-10,SUP018,STR037,PRD00555,233,0,219.79,2025-09-26,,Cancelled
PO2025008230,2025-03-26,SUP051,STR027,PRD00480,204,204,86.17,2025-03-30,2025-03-30,Completed
PO2025008231,2025-09-11,SUP016,STR011,PRD01158,68,68,4177.28,2025-09-26,2025-09-26,Completed
PO2025008232,2025-10-21,SUP053,STR035,PRD01168,92,92,2474.04,2025-10-30,2025-10-31,Completed
PO2025008233,2025-08-06,SUP014,STR035,PRD00607,154,154,181.35,2025-08-16,2025-08-14,Completed
PO2025008234,2025-11-15,SUP038,STR008,PRD00957,260,260,94.55,2025-11-26,2025-11-24,Completed
PO2025008235,2025-06-08,SUP026,STR035,PRD00851,139,139,1927.39,2025-06-17,2025-06-26,Delayed
PO2025008236,2025-05-23,SUP007,STR034,PRD00263,81,81,2439.1,2025-06-13,2025-06-14,Completed
PO2025008237,2025-06-29,SUP045,STR023,PRD00088,47,47,17527.4,2025-07-07,2025-07-06,Completed
PO2025008238,2025-03-28,SUP009,STR013,PRD00361,169,169,825.7,2025-04-07,2025-04-08,Completed
PO2025008239,2025-12-14,SUP021,STR032,PRD00935,103,0,586.1,2025-12-27,,In-Transit
PO2025008240,2025-06-04,SUP003,STR005,PRD01114,73,73,3573.34,2025-06-23,2025-06-23,Completed
PO2025008241,2025-02-01,SUP007,STR003,PRD00463,167,167,747.47,2025-02-22,2025-02-22,Completed
PO2025008242,2025-10-24,SUP005,STR011,PRD00059,47,47,12269.76,2025-11-01,2025-11-02,Completed
PO2025008243,2025-04-15,SUP040,STR011,PRD00957,260,260,94.55,2025-04-28,2025-04-26,Completed
PO2025008244,2025-04-29,SUP022,STR026,PRD00547,277,277,76.27,2025-05-11,2025-05-10,Completed
PO2025008245,2025-12-18,SUP060,STR005,PRD01165,40,0,3028.69,2026-01-03,,In-Transit
PO2025008246,2025-11-06,SUP052,STR005,PRD01129,340,340,281.12,2025-11-13,2025-11-11,Completed
PO2025008247,2025-09-03,SUP028,STR018,PRD01084,53,53,4211.39,2025-09-13,2025-09-11,Completed
PO2025008248,2025-03-18,SUP044,STR002,PRD00593,270,270,385.84,2025-04-03,2025-04-01,Completed
PO2025008249,2025-06-11,SUP005,STR024,PRD00084,53,53,8293.77,2025-06-19,2025-06-19,Completed
PO2025008250,2025-07-29,SUP010,STR024,PRD00058,167,167,2568.5,2025-08-05,2025-08-06,Completed
PO2025008251,2025-05-26,SUP033,STR031,PRD01062,87,87,543.06,2025-06-01,2025-05-31,Completed
PO2025008252,2025-02-07,SUP044,STR024,PRD01057,235,235,33.3,2025-02-23,2025-02-23,Completed
PO2025008253,2025-05-01,SUP004,STR020,PRD00434,170,170,538.79,2025-05-12,2025-05-10,Completed
PO2025008254,2025-08-26,SUP040,STR007,PRD00532,144,0,808.86,2025-09-08,,Cancelled
PO2025008255,2025-04-18,SUP042,STR038,PRD01195,46,46,3398.23,2025-05-06,2025-05-05,Completed
PO2025008256,2025-07-10,SUP036,STR012,PRD00957,260,260,94.55,2025-07-21,2025-07-27,Delayed
PO2025008257,2025-05-19,SUP018,STR003,PRD00510,366,366,429.42,2025-06-04,2025-06-02,Completed
PO2025008258,2025-09-22,SUP039,STR003,PRD01088,131,131,1992.55,2025-10-07,2025-10-07,Completed
PO2025008259,2025-04-13,SUP005,STR026,PRD00172,42,42,5253.3,2025-04-21,2025-04-21,Completed
PO2025008260,2025-12-18,SUP006,STR030,PRD00633,374,0,212.9,2025-12-23,,In-Transit
PO2025008261,2025-04-20,SUP016,STR006,PRD00360,249,249,239.22,2025-05-05,2025-05-04,Completed
PO2025008262,2025-07-20,SUP002,STR041,PRD00073,64,64,17123.4,2025-07-29,2025-07-27,Completed
PO2025008263,2025-03-16,SUP015,STR007,PRD01011,379,379,149.69,2025-03-21,2025-03-22,Completed
PO2025008264,2025-02-18,SUP007,STR027,PRD00837,111,0,2368.64,2025-03-11,,Cancelled
PO2025008265,2025-05-24,SUP032,STR028,PRD00851,139,139,1927.39,2025-06-03,2025-06-01,Completed
PO2025008266,2025-04-21,SUP050,STR025,PRD00387,392,392,248.3,2025-04-25,2025-04-24,Completed
PO2025008267,2025-09-19,SUP037,STR033,PRD00075,30,30,7042.59,2025-09-29,2025-10-03,Delayed
PO2025008268,2025-01-06,SUP008,STR040,PRD00267,71,71,8001.59,2025-01-20,2025-01-19,Completed
PO2025008269,2025-01-28,SUP007,STR028,PRD00400,85,85,551.48,2025-02-18,2025-02-17,Completed
PO2025008270,2025-05-20,SUP023,STR020,PRD00233,55,55,7104.84,2025-05-27,2025-05-26,Completed
PO2025008271,2025-06-19,SUP046,STR036,PRD00715,90,90,1984.0,2025-07-04,2025-07-03,Completed
PO2025008272,2025-09-05,SUP053,STR018,PRD00457,98,98,549.39,2025-09-14,2025-09-15,Completed
PO2025008273,2025-10-30,SUP048,STR022,PRD00483,170,170,530.96,2025-11-12,2025-11-19,Delayed
PO2025008274,2025-07-27,SUP003,STR004,PRD00013,39,39,12862.09,2025-08-15,2025-08-15,Completed
PO2025008275,2025-12-26,SUP029,STR037,PRD00518,85,0,768.43,2026-01-13,,In-Transit
PO2025008276,2025-09-25,SUP055,STR004,PRD00272,208,208,344.72,2025-09-28,2025-09-27,Completed
PO2025008277,2025-10-24,SUP039,STR035,PRD00281,372,372,393.52,2025-11-08,2025-11-07,Completed
PO2025008278,2025-07-19,SUP017,STR021,PRD01092,86,86,2634.51,2025-07-27,2025-07-25,Completed
PO2025008279,2025-03-02,SUP024,STR015,PRD00609,322,0,202.03,2025-03-23,,Cancelled
PO2025008280,2025-11-08,SUP050,STR035,PRD00581,360,360,198.71,2025-11-12,2025-11-12,Completed
PO2025008281,2025-02-20,SUP036,STR011,PRD00295,135,135,568.49,2025-03-03,2025-03-02,Completed
PO2025008282,2025-09-03,SUP026,STR031,PRD00156,106,106,1231.95,2025-09-12,2025-09-11,Completed
PO2025008283,2025-08-02,SUP032,STR001,PRD01029,123,123,543.36,2025-08-12,2025-08-13,Completed
PO2025008284,2025-04-11,SUP036,STR025,PRD01041,130,130,532.81,2025-04-22,2025-04-23,Completed
PO2025008285,2025-03-02,SUP047,STR003,PRD00368,133,133,587.93,2025-03-09,2025-03-21,Delayed
PO2025008286,2025-10-15,SUP030,STR041,PRD00606,342,0,308.57,2025-10-24,,Cancelled
PO2025008287,2025-03-10,SUP002,STR029,PRD00977,171,171,282.28,2025-03-19,2025-03-17,Completed
PO2025008288,2025-10-05,SUP049,STR027,PRD00103,79,79,2941.45,2025-10-21,2025-10-24,Delayed
PO2025008289,2025-09-30,SUP022,STR024,PRD00682,92,92,2447.28,2025-10-12,2025-10-10,Completed
PO2025008290,2025-10-07,SUP007,STR020,PRD00368,133,133,587.93,2025-10-28,2025-10-26,Completed
PO2025008291,2025-08-31,SUP009,STR012,PRD00561,160,160,75.49,2025-09-10,2025-09-09,Completed
PO2025008292,2025-03-18,SUP005,STR004,PRD00760,63,63,3172.81,2025-03-26,2025-03-26,Completed
PO2025008293,2025-01-05,SUP013,STR023,PRD00981,177,177,54.24,2025-01-15,2025-01-14,Completed
PO2025008294,2025-11-10,SUP051,STR015,PRD00770,81,81,1090.39,2025-11-14,2025-11-14,Completed
PO2025008295,2025-07-07,SUP018,STR015,PRD00534,226,226,80.59,2025-07-23,2025-07-23,Completed
PO2025008296,2025-04-16,SUP037,STR032,PRD00117,70,70,4053.02,2025-04-26,2025-04-25,Completed
PO2025008297,2025-05-22,SUP048,STR009,PRD01180,72,72,4243.81,2025-06-04,2025-06-05,Completed
PO2025008298,2025-05-28,SUP056,STR034,PRD00926,355,355,481.25,2025-06-18,2025-06-25,Delayed
PO2025008299,2025-06-02,SUP011,STR029,PRD00683,83,83,594.03,2025-06-18,2025-06-18,Completed
PO2025008300,2025-11-16,SUP059,STR011,PRD00270,124,124,769.06,2025-11-22,2025-11-20,Completed
PO2025008301,2025-06-14,SUP007,STR016,PRD00840,164,164,1682.08,2025-07-05,2025-07-19,Delayed
PO2025008302,2025-03-12,SUP019,STR018,PRD01023,216,216,133.28,2025-03-18,2025-03-19,Completed
PO2025008303,2025-10-04,SUP058,STR029,PRD00063,63,63,13446.97,2025-10-18,2025-10-17,Completed
PO2025008304,2025-10-14,SUP059,STR022,PRD00624,318,318,87.08,2025-10-20,2025-10-19,Completed
PO2025008305,2025-11-16,SUP042,STR005,PRD00955,198,198,410.9,2025-12-04,2025-12-15,Delayed
PO2025008306,2025-08-20,SUP013,STR006,PRD00506,126,126,579.1,2025-08-30,2025-09-11,Delayed
PO2025008307,2025-02-06,SUP004,STR030,PRD00394,325,325,218.51,2025-02-17,2025-02-18,Completed
PO2025008308,2025-12-24,SUP014,STR007,PRD00516,107,0,502.56,2026-01-03,,In-Transit
PO2025008309,2025-03-08,SUP039,STR020,PRD00480,204,204,86.17,2025-03-23,2025-03-21,Completed
PO2025008310,2025-05-19,SUP007,STR041,PRD00286,254,254,253.34,2025-06-09,2025-06-07,Completed
PO2025008311,2025-02-02,SUP035,STR029,PRD00230,35,35,7835.88,2025-02-22,2025-02-21,Completed
PO2025008312,2025-09-20,SUP048,STR004,PRD00031,73,73,13903.81,2025-10-03,2025-10-04,Completed
PO2025008313,2025-02-25,SUP037,STR038,PRD00979,172,172,37.43,2025-03-07,2025-03-08,Completed
PO2025008314,2025-09-07,SUP005,STR005,PRD00776,160,160,684.76,2025-09-15,2025-09-15,Completed
PO2025008315,2025-02-17,SUP004,STR031,PRD00482,272,272,344.12,2025-02-28,2025-02-27,Completed
PO2025008316,2025-10-04,SUP016,STR037,PRD01052,396,396,323.0,2025-10-19,2025-10-17,Completed
PO2025008317,2025-09-18,SUP041,STR031,PRD01017,171,171,591.69,2025-10-03,2025-10-02,Completed
PO2025008318,2025-05-22,SUP006,STR012,PRD00963,186,186,63.76,2025-05-27,2025-05-25,Completed
PO2025008319,2025-10-20,SUP034,STR039,PRD00291,338,338,279.76,2025-11-02,2025-10-31,Completed
PO2025008320,2025-09-26,SUP010,STR032,PRD01041,130,130,532.81,2025-10-03,2025-10-01,Completed
PO2025008321,2025-03-22,SUP011,STR033,PRD01041,130,130,532.81,2025-04-07,2025-04-07,Completed
PO2025008322,2025-05-16,SUP043,STR016,PRD00630,326,326,361.45,2025-06-05,2025-06-10,Delayed
PO2025008323,2025-01-05,SUP040,STR025,PRD00888,164,164,1725.04,2025-01-18,2025-01-16,Completed
PO2025008324,2025-05-04,SUP045,STR037,PRD00533,121,121,662.06,2025-05-12,2025-05-22,Delayed
PO2025008325,2025-02-07,SUP047,STR034,PRD01065,332,332,478.36,2025-02-14,2025-02-12,Completed
PO2025008326,2025-05-14,SUP053,STR021,PRD00073,64,64,17123.4,2025-05-23,2025-05-24,Completed
PO2025008327,2025-02-22,SUP040,STR033,PRD00665,253,253,103.14,2025-03-07,2025-03-07,Completed
PO2025008328,2025-05-22,SUP045,STR038,PRD00712,109,0,947.15,2025-05-30,,Cancelled
PO2025008329,2025-12-10,SUP060,STR013,PRD00158,155,155,2582.44,2025-12-26,2025-12-26,Completed
PO2025008330,2025-12-08,SUP033,STR009,PRD01137,162,162,1074.27,2025-12-14,2025-12-22,Delayed
PO2025008331,2025-04-10,SUP024,STR037,PRD00333,103,103,554.4,2025-05-01,2025-05-02,Completed
PO2025008332,2025-08-05,SUP025,STR031,PRD00141,168,168,1944.29,2025-08-21,2025-08-20,Completed
PO2025008333,2025-05-21,SUP024,STR033,PRD00067,139,139,2694.72,2025-06-11,2025-06-11,Completed
PO2025008334,2025-11-25,SUP050,STR017,PRD00039,33,33,6279.95,2025-11-29,2025-12-10,Delayed
PO2025008335,2025-02-11,SUP053,STR020,PRD00766,76,76,1367.99,2025-02-20,2025-02-18,Completed
PO2025008336,2025-09-30,SUP053,STR016,PRD00848,120,120,1616.32,2025-10-09,2025-10-07,Completed
PO2025008337,2025-10-28,SUP050,STR010,PRD01106,164,164,1669.16,2025-11-01,2025-11-14,Delayed
PO2025008338,2025-08-07,SUP043,STR016,PRD00711,167,167,1355.68,2025-08-27,2025-09-10,Delayed
PO2025008339,2025-11-25,SUP001,STR013,PRD00547,277,277,76.27,2025-12-01,2025-11-29,Completed
PO2025008340,2025-01-16,SUP009,STR009,PRD00417,95,95,661.71,2025-01-26,2025-01-25,Completed
PO2025008341,2025-05-05,SUP013,STR038,PRD00959,324,324,402.69,2025-05-15,2025-05-14,Completed
PO2025008342,2025-03-31,SUP049,STR001,PRD00080,70,70,13027.41,2025-04-16,2025-04-24,Delayed
PO2025008343,2025-12-25,SUP010,STR013,PRD00092,54,0,4677.68,2026-01-01,,In-Transit
PO2025008344,2025-11-23,SUP021,STR033,PRD00677,175,175,833.49,2025-12-06,2025-12-10,Delayed
PO2025008345,2025-08-14,SUP032,STR013,PRD00614,231,231,34.28,2025-08-24,2025-08-22,Completed
PO2025008346,2025-10-04,SUP041,STR020,PRD00471,305,305,495.35,2025-10-19,2025-10-17,Completed
PO2025008347,2025-05-09,SUP009,STR020,PRD00483,170,170,530.96,2025-05-19,2025-05-18,Completed
PO2025008348,2025-01-07,SUP034,STR002,PRD00594,380,380,81.33,2025-01-20,2025-01-29,Delayed
PO2025008349,2025-07-18,SUP059,STR038,PRD00088,47,47,17527.4,2025-07-24,2025-07-23,Completed
PO2025008350,2025-12-11,SUP044,STR012,PRD00905,121,121,1532.88,2025-12-27,2025-12-26,Completed
PO2025008351,2025-01-02,SUP020,STR013,PRD00993,232,232,86.92,2025-01-05,2025-01-03,Completed
PO2025008352,2025-01-26,SUP003,STR009,PRD01122,38,38,3631.48,2025-02-14,2025-02-12,Completed
PO2025008353,2025-04-22,SUP057,STR038,PRD00796,216,216,329.9,2025-04-28,2025-04-26,Completed
PO2025008354,2025-06-19,SUP040,STR039,PRD00214,33,33,6869.66,2025-07-02,2025-07-03,Completed
PO2025008355,2025-03-23,SUP053,STR022,PRD00530,77,0,562.07,2025-04-01,,Cancelled
PO2025008356,2025-10-09,SUP045,STR007,PRD01168,92,92,2474.04,2025-10-17,2025-10-18,Completed
PO2025008357,2025-05-24,SUP055,STR018,PRD01048,246,246,415.19,2025-05-27,2025-06-02,Delayed
PO2025008358,2025-08-10,SUP052,STR004,PRD00408,111,111,782.92,2025-08-17,2025-08-16,Completed
PO2025008359,2025-05-03,SUP020,STR019,PRD00892,114,114,1742.01,2025-05-06,2025-05-07,Completed
PO2025008360,2025-07-28,SUP049,STR029,PRD00787,275,275,189.14,2025-08-13,2025-08-14,Completed
PO2025008361,2025-12-22,SUP052,STR027,PRD01073,141,0,2440.45,2025-12-29,,In-Transit
PO2025008362,2025-04-12,SUP027,STR033,PRD00974,320,315,106.76,2025-05-01,2025-05-07,Delayed
PO2025008363,2025-09-21,SUP018,STR037,PRD00309,133,133,637.15,2025-10-07,2025-10-07,Completed
PO2025008364,2025-06-21,SUP022,STR035,PRD00371,390,390,113.45,2025-07-03,2025-07-02,Completed
PO2025008365,2025-10-24,SUP039,STR021,PRD01120,49,49,4399.96,2025-11-08,2025-11-07,Completed
PO2025008366,2025-07-25,SUP009,STR008,PRD00071,47,0,9605.63,2025-08-04,,Cancelled
PO2025008367,2025-02-17,SUP039,STR006,PRD00796,216,216,329.9,2025-03-04,2025-03-04,Completed
PO2025008368,2025-06-16,SUP022,STR002,PRD00768,181,181,205.1,2025-06-28,2025-06-29,Completed
PO2025008369,2025-04-27,SUP045,STR034,PRD00496,121,121,902.44,2025-05-05,2025-05-06,Completed
PO2025008370,2025-05-19,SUP049,STR008,PRD00814,113,113,1889.37,2025-06-04,2025-06-05,Completed
PO2025008371,2025-06-04,SUP027,STR032,PRD01084,53,53,4211.39,2025-06-23,2025-07-02,Delayed
PO2025008372,2025-06-01,SUP054,STR025,PRD01098,141,141,1122.86,2025-06-07,2025-06-08,Completed
PO2025008373,2025-07-06,SUP057,STR041,PRD00529,205,205,490.31,2025-07-12,2025-07-11,Completed
PO2025008374,2025-05-18,SUP059,STR007,PRD00893,125,125,603.05,2025-05-24,2025-05-23,Completed
PO2025008375,2025-06-23,SUP037,STR005,PRD01114,73,73,3573.34,2025-07-03,2025-07-01,Completed
PO2025008376,2025-08-14,SUP021,STR012,PRD01018,223,0,88.8,2025-08-27,,Cancelled
PO2025008377,2025-03-15,SUP007,STR032,PRD00336,123,123,821.11,2025-04-05,2025-04-04,Completed
PO2025008378,2025-03-23,SUP007,STR017,PRD00007,36,36,15462.2,2025-04-13,2025-04-12,Completed
PO2025008379,2025-02-16,SUP041,STR020,PRD00875,183,183,150.9,2025-03-03,2025-03-04,Completed
PO2025008380,2025-06-02,SUP022,STR006,PRD00250,136,136,2737.07,2025-06-14,2025-06-13,Completed
PO2025008381,2025-04-14,SUP010,STR011,PRD00006,99,99,2519.92,2025-04-21,2025-04-21,Completed
PO2025008382,2025-08-24,SUP010,STR024,PRD01134,153,0,2929.32,2025-08-31,,Cancelled
PO2025008383,2025-06-04,SUP022,STR010,PRD00967,235,235,28.54,2025-06-16,2025-06-16,Completed
PO2025008384,2025-09-14,SUP042,STR020,PRD00579,227,227,292.17,2025-10-02,2025-09-30,Completed
PO2025008385,2025-08-06,SUP005,STR011,PRD00740,99,99,2842.31,2025-08-14,2025-08-15,Completed
PO2025008386,2025-12-03,SUP041,STR039,PRD00595,239,239,364.52,2025-12-18,2025-12-16,Completed
PO2025008387,2025-07-24,SUP016,STR016,PRD00201,146,146,1889.59,2025-08-08,2025-08-06,Completed
PO2025008388,2025-02-23,SUP025,STR013,PRD00591,369,369,363.73,2025-03-11,2025-03-09,Completed
PO2025008389,2025-06-28,SUP018,STR001,PRD00763,112,112,2850.9,2025-07-14,2025-07-14,Completed
PO2025008390,2025-03-23,SUP051,STR004,PRD00004,50,50,14741.73,2025-03-27,2025-03-25,Completed
PO2025008391,2025-12-24,SUP024,STR034,PRD00560,288,0,218.79,2026-01-14,,In-Transit
PO2025008392,2025-03-14,SUP010,STR031,PRD00065,56,56,8152.93,2025-03-21,2025-03-21,Completed
PO2025008393,2025-11-07,SUP007,STR040,PRD01046,168,168,526.29,2025-11-28,2025-11-27,Completed
PO2025008394,2025-02-01,SUP037,STR019,PRD00471,305,305,495.35,2025-02-11,2025-02-10,Completed
PO2025008395,2025-03-27,SUP052,STR018,PRD00870,167,167,1618.68,2025-04-03,2025-04-01,Completed
PO2025008396,2025-09-06,SUP055,STR039,PRD00029,55,55,16157.43,2025-09-09,2025-09-08,Completed
PO2025008397,2025-11-01,SUP028,STR025,PRD00067,139,139,2694.72,2025-11-11,2025-11-12,Completed
PO2025008398,2025-03-23,SUP004,STR003,PRD00968,277,277,158.76,2025-04-03,2025-04-03,Completed
PO2025008399,2025-01-25,SUP037,STR005,PRD00256,59,59,8107.05,2025-02-04,2025-02-03,Completed
PO2025008400,2025-09-05,SUP032,STR018,PRD01124,87,87,2177.75,2025-09-15,2025-09-16,Completed
PO2025008401,2025-09-30,SUP003,STR025,PRD00362,141,141,532.51,2025-10-19,2025-10-20,Completed
PO2025008402,2025-07-12,SUP057,STR001,PRD00455,152,152,563.47,2025-07-18,2025-07-16,Completed
PO2025008403,2025-09-22,SUP047,STR001,PRD00570,364,364,268.57,2025-09-29,2025-09-28,Completed
PO2025008404,2025-03-21,SUP039,STR019,PRD00761,375,375,269.21,2025-04-05,2025-04-14,Delayed
PO2025008405,2025-06-22,SUP053,STR001,PRD00469,294,294,389.45,2025-07-01,2025-07-02,Completed
PO2025008406,2025-10-30,SUP037,STR039,PRD00285,111,111,768.76,2025-11-09,2025-11-07,Completed
PO2025008407,2025-10-21,SUP022,STR040,PRD00785,151,151,2754.83,2025-11-02,2025-10-31,Completed
PO2025008408,2025-08-02,SUP031,STR034,PRD00264,75,75,3172.04,2025-08-09,2025-08-10,Completed
PO2025008409,2025-11-27,SUP051,STR030,PRD00108,36,36,15802.22,2025-12-01,2025-12-01,Completed
PO2025008410,2025-07-26,SUP033,STR029,PRD00635,297,297,207.3,2025-08-01,2025-07-30,Completed
PO2025008411,2025-11-13,SUP021,STR025,PRD00128,61,61,8963.81,2025-11-26,2025-11-25,Completed
PO2025008412,2025-05-29,SUP031,STR002,PRD00321,117,585,715.49,2025-06-05,2025-06-04,Completed
